created_at,full_text,favorite_count,retweet_count
2018-09-02,"“There is no possible way the Trump Tower meeting between Don Trump jr and a couple of Russians, who have very deep connections to both the Clintons &amp; Fusion GPS, &amp; where no information on the Clintons was exchanged, is a crime. Dems are blinded by their hatred of Trump.” Bongino",95746,23142
2018-09-02,"“No information was ever given by the Trump Team to Russia, yet the Hillary Clinton campaign paid for information from Kremlin sources and just washed it through an intermediary, Christopher Steele.”  Jesse Waters",82303,21796
2018-09-02,"....positions of power. That’s part of the story of the Russia Hoax. Christopher Steele is on the payroll of Hillary Clinton &amp; the FBI, &amp; when they fired him for lying, they continued to use him. Violation of FBI regulations. Kept trying to verify the unverifiable.” @GreggJarrett",64062,16737
2018-09-02,"“There’s no fairness here, if you’re a Democrat or a friend of Hillary you get immunity or off scott free. If you’re connected to Donald Trump, you get people like Robert Mueller &amp; Andrew Weissman, and his team of partisans, coming after you with a vengeance and abusing their....",94930,25222
2018-09-01,We shouldn’t have to buy our friends with bad Trade Deals and Free Military Protection!,108564,25466
2018-09-01,MAKE AMERICA GREAT AGAIN!,179030,44716
2018-09-01,No Deal! Trade Talks with Canada Conclude for the Week with No Agreement | Breitbart https://t.co/87vi7OqopY via @BreitbartNews,48975,11949
2018-09-01,"....Remember, NAFTA was one of the WORST Trade Deals ever made. The U.S. lost thousands of businesses and millions of jobs. We were far better off before NAFTA - should never have been signed. Even the Vat Tax was not accounted for. We make new deal or go back to pre-NAFTA!",81834,19897
2018-09-01,"There is no political necessity to keep Canada in the new NAFTA deal. If we don’t make a fair deal for the U.S. after decades of abuse, Canada will be out. Congress should not interfere w/ these negotiations or I will simply terminate NAFTA entirely &amp; we will be far better off...",105878,25964
2018-09-01,"....Donald Trump, and now we find out that there wasn’t even a hearing - that Donald Trump’s 4th Amendment right to privacy was signed away...and someone in there is swearing that this stuff is true, when it wasn’t? This is the scandal here - a police state.”  Dan Bongino",85198,23776
2018-09-01,"“You have a Fake Dossier, gathered by Steele, paid by the Clinton team to get information on Trump. The Dossier is Fake, nothing in it has been verified. It then filters into our American court system in order to spy on Barrack Obama and Hillary Clinton’s political opponent......",82807,22638
2018-09-01,....of the DOJ &amp; FBI are completely out to lunch in terms of exposing and holding those accountable who are responsible for that corruption.” @TomFitton @JudicialWatch,59478,15511
2018-09-01,"Report: There were no FISA hearings held over Spy documents.”It is astonishing that the FISA courts couldn’t hold hearings on Spy Warrants targeting Donald Trump. It isn’t about Carter Page, it’s about the Trump Campaign. You’ve got corruption at the DOJ &amp; FBI. The leadership....",72583,19882
2018-09-01,"I love Canada, but they’ve taken advantage of our Country for many years!",85182,17360
2018-09-01,“I think today what has happened is that news reporting has become part of the adversary system.” Alan Dershowitz  It has become tainted and corrupt! DJT,70989,17469
2018-09-01,Still can’t believe that Bloomberg violated a firm OFF THE RECORD statement. Will they put out an apology?,76453,16786
2018-09-01,Great day in North Carolina where Republicans will do very well!,63580,11739
2018-09-01,"The ABC/Washington Post Poll was by far the least accurate one 2 weeks out from the 2016 Election. I call it a suppression poll - but by Election Day they brought us, out of shame, to about even. They will never learn!",66887,14813
2018-09-01,.@Rasmussen_Poll just came out at 48% approval rate despite the constant and intense Fake News. Higher than Election Day and higher than President Obama. Rasmussen was one of the most accurate Election Day polls!,84852,20407
2018-09-01,https://t.co/c79zLeREOA,61923,15267
2018-08-31,“President Donald J. Trump is Strengthening Retirement Security for American Workers” https://t.co/cKeATuKXDe,57470,14361
2018-08-31,"Wow, I made OFF THE RECORD COMMENTS to Bloomberg concerning Canada, and this powerful understanding was BLATANTLY VIOLATED. Oh well, just more dishonest reporting. I am used to it. At least Canada knows where I stand!",120149,27245
2018-08-31,"I will be doing a major rally for Senator Ted Cruz in October. I’m picking the biggest stadium in Texas we can find. As you know, Ted has my complete and total Endorsement. His opponent is a disaster for Texas - weak on Second Amendment, Crime, Borders, Military, and Vets!",122545,32602
2018-08-31,"Thank you Indiana, I love you!
https://t.co/To6s9ViMj1",85409,20330
2018-08-30,Throwback Thursday! #MAGA https://t.co/8slzITa1l6,98414,27509
2018-08-30,"Kevin Stitt ran a great winning campaign against a very tough opponent in Oklahoma. Kevin is a very successful businessman who will be a fantastic Governor. He is strong on Crime &amp; Borders, the 2nd Amendment, &amp; loves our Military &amp; Vets. He has my complete and total Endorsement!",72708,17056
2018-08-30,"Will be going to Evansville, Indiana, tonight for a big crowd rally with Mike Braun, a very successful businessman who is campaigning to be Indiana’s next U.S. Senator. He is strong on Crime &amp; Borders, the 2nd Amendment, and loves our Military &amp; Vets. Will be a big night!",79369,18958
2018-08-30,"I am very excited about the person who will be taking the place of Don McGahn as White House Counsel! I liked Don, but he was NOT responsible for me not firing Bob Mueller or Jeff Sessions. So much Fake Reporting and Fake News!",62373,14287
2018-08-30,"The Rigged Russia Witch Hunt did not come into play, even a little bit, with respect to my decision on Don McGahn!",59846,12879
2018-08-30,"Wow, Nellie Ohr, Bruce Ohr’s wife, is a Russia expert who is fluent in Russian. She worked for Fusion GPS where she was paid a lot. Collusion! Bruce was a boss at the Department of Justice and is, unbelievably, still there!",88497,26677
2018-08-30,The only thing James Comey ever got right was when he said that President Trump was not under investigation!,71559,16909
2018-08-30,"Ivanka Trump &amp; Jared Kushner had NOTHING to do with the so called “pushing out” of Don McGahn.The Fake News Media has it, purposely,so wrong! They love to portray chaos in the White House when they know that chaos doesn’t exist-just a “smooth running machine” with changing parts!",77362,18604
2018-08-30,"The news from the Financial Markets is even better than anticipated. For all of you that have made a fortune in the markets, or seen your 401k’s rise beyond your wildest expectations, more good news is coming!",81106,18682
2018-08-30,"I just cannot state strongly enough how totally dishonest much of the Media is. Truth doesn’t matter to them, they only have their hatred &amp; agenda. This includes fake books, which come out about me all the time, always anonymous sources, and are pure fiction. Enemy of the People!",127460,31486
2018-08-30,"What’s going on at @CNN is happening, to different degrees, at other networks - with @NBCNews being the worst. The good news is that Andy Lack(y) is about to be fired(?) for incompetence, and much worse. When Lester Holt got caught fudging my tape on Russia, they were hurt badly!",72097,18794
2018-08-30,"The hatred and extreme bias of me by @CNN has clouded their thinking and made them unable to function. But actually, as I have always said, this has been going on for a long time. Little Jeff Z has done a terrible job, his ratings suck, &amp; AT&amp;T should fire him to save credibility!",100432,23879
2018-08-30,Watch: Kanye West Says Trump Wants to Be the ‘Greatest President’ for Black Americans https://t.co/ECxTzVNZeG via @BreitbartNews,72895,21009
2018-08-30,"...charge of the FISA court. He should direct the Presiding Judge, Rosemary Collier, to hold a hearing, haul all of these people from the DOJ &amp; FBI in there, &amp; if she finds there were crimes committed, and there were, there should be a criminal referral by her....” @GreggJarrett",71001,20376
2018-08-30,"“Ohr told the FBI it (the Fake Dossier) wasn’t true, it was a lie and the FBI was determined to use it anyway to damage Trump and to perpetrate a fraud on the court to spy on the Trump campaign. This is a fraud on the court. The Chief Justice of the U.S. Supreme Court is in......",73640,21613
2018-08-30,"“Lanny Davis admits being anonymous source in CNN Report.” @BretBaier  Oh well, so much for CNN saying it wasn’t Lanny. No wonder their ratings are so low, it’s FAKE NEWS!",84450,22281
2018-08-29,"CNN is being torn apart from within based on their being caught in a major lie and refusing to admit the mistake. Sloppy @carlbernstein, a man who lives in the past and thinks like a degenerate fool, making up story after story, is being laughed at all over the country! Fake News",116668,30800
2018-08-29,"...differences, they will be resolved in time by President Trump and China’s great President Xi Jinping. Their relationship and bond remain very strong.",48143,10746
2018-08-29,"...of money on joint U.S.-South Korea war games. Besides, the President can instantly start the joint exercises again with South Korea, and Japan, if he so chooses. If he does, they will be far bigger than ever before. As for the U.S.–China trade disputes, and other...",45247,10314
2018-08-29,"...considerable aid, including money, fuel, fertilizer and various other commodities. This is not helpful! Nonetheless, the President believes that his relationship with Kim Jong Un is a very good and warm one, and there is no reason at this time to be spending large amounts...",33044,9066
2018-08-29,"STATEMENT FROM THE WHITE HOUSE

President Donald J. Trump feels strongly that North Korea is under tremendous pressure from China because of our major trade disputes with the Chinese Government. At the same time, we also know that China is providing North Korea with...",61533,15908
2018-08-29,#StopTheBias https://t.co/xqz599iQZw,108524,40232
2018-08-29,How the hell is Bruce Ohr still employed at the Justice Department? Disgraceful!  Witch Hunt!,102092,26277
2018-08-29,"Consumer Confidence Index, just out, is the HIGHEST IN 18 YEARS! Also, GDP revised upward to 4.2 from 4.1. Our country is doing great!",80858,20819
2018-08-29,"White House Counsel Don McGahn will be leaving his position in the fall, shortly after the confirmation (hopefully) of Judge Brett Kavanaugh to the United States Supreme Court. I have worked with Don for a long time and truly appreciate his service!",61675,12776
2018-08-29,"Martha McSally is an extraordinary woman. She was a very talented fighter jet pilot and is now a highly respected member of Congress. She is Strong on Crime, the Border and our  under siege 2nd Amendment. Loves our Military and our Vets. Has my total and complete Endorsement!",61740,14062
2018-08-29,"When you see “anonymous source,” stop reading the story, it is fiction!",149284,38318
2018-08-29,“Anonymous Sources are really starting to BURN the media.” @FoxNews The fact is that many anonymous sources don’t even exist. They are fiction made up by the Fake News reporters. Look at the lie that Fake CNN is now in. They got caught red handed! Enemy of the People!,104349,29346
2018-08-29,"Big Election Wins last night! The Republican Party will MAKE AMERICA GREAT AGAIN! Actually, it is happening faster than anybody thought possible! It is morphing into KEEP AMERICA GREAT!",75088,17994
2018-08-29,“Hillary Clinton and the DNC paid for information from the Russian government to use against her government - there’s no doubt about that!” @TuckerCarlson,71583,20231
2018-08-29,“The Obama people did something that’s never been done...They spied on a rival presidential campaign. Would it be OK if Trump did it next? I am losing faith that our system is on the level. I’m beginning to think it is rotten &amp; corrupt. Scary stuff Obama did.” @TuckerCarlson  DOJ,85029,26130
2018-08-29,"Not only did Congressman Ron DeSantis easily win the Republican Primary, but his opponent in November is his biggest dream....a failed Socialist Mayor named Andrew Gillum who has allowed crime &amp; many other problems to flourish in his city. This is not what Florida wants or needs!",72620,18804
2018-08-21,Join me tonight at the Charleston Civic Center in West Virginia at 7:00pmE! Tickets: https://t.co/OX8gGhdmg9,46404,10666
2018-08-29,"Martha McSally, running in the Arizona Primary for U.S. Senate, was endorsed by rejected Senator Jeff Flake....and turned it down - a first! Now Martha, a great U.S. Military fighter jet pilot and highly respected member of Congress, WINS BIG. Congratulations, and on to November!",69468,15079
2018-08-29,"Hillary Clinton’s Emails, many of which are Classified Information, got hacked by China. Next move better be by the FBI &amp; DOJ or, after all of their other missteps (Comey, McCabe, Strzok, Page, Ohr, FISA, Dirty Dossier etc.), their credibility will be forever gone!",99415,31077
2018-08-29,New Poll - A majority of Americans think that John Brennan and James Comey should have their Security Clearances Revoked. Not surprised! @FoxNews,102379,24006
2018-08-29,"Our new Trade Deal with Mexico focuses on FARMERS, GROWTH for our country, tearing down TRADE BARRIERS, JOBS and having companies continue to POUR BACK INTO OUR COUNTRY. It will be a big hit!",79664,18871
2018-08-29,Add the 2026 World Cup to our long list of accomplishments!,96361,18036
2018-08-29,"Report just out: “China hacked Hillary Clinton’s private Email Server.” Are they sure it wasn’t Russia (just kidding!)? What are the odds that the FBI and DOJ are right on top of this? Actually, a very big story. Much classified information!",124585,37225
2018-08-29,Congratulations to Governor Rick Scott of Florida on his conclusive Republican Primary Win. He will be a great Senator!,71968,15629
2018-08-29,Such a fantastic win for Ron DeSantis and the people of the Great State of Florida. Ron will be a fantastic Governor. On to November!,81778,18593
2018-08-28,https://t.co/H2FiSVxyOF,54644,12540
2018-08-28,“Consumer confidence pops in August to highest level since October 2000” https://t.co/1Gg5IOtbNa,64583,16658
2018-08-28,"....results on “Trump News” are from National Left-Wing Media, very dangerous. Google &amp; others are suppressing voices of Conservatives and hiding information and news that is good. They are controlling what we can &amp; cannot see. This is a very serious situation-will be addressed!",73773,20396
2018-08-28,"Google search results for “Trump News” shows only the viewing/reporting of Fake News Media. In other words, they have it RIGGED, for me &amp; others, so that almost all stories &amp; news is BAD. Fake CNN is prominent. Republican/Conservative &amp; Fair Media is shut out. Illegal? 96% of....",94969,27100
2018-08-28,I smile at Senators and others talking about how good free trade is for the U.S. What they don’t say is that we lose Jobs and over 800 Billion Dollars a year on really dumb Trade Deals....and these same countries Tariff us to death. These lawmakers are just fine with this!,91242,24464
2018-08-28,NASDAQ has just gone above 8000 for the first time in history!,121273,28373
2018-08-28,“President Trump has done more for minority groups in this country than any president in decades.”  @LouDobbs,80377,19547
2018-08-28,VOTE FOR RON! https://t.co/80NShvQ73u,70047,19366
2018-08-27,".@FLOTUS Melania and I were honored to welcome the President of the Republic of Kenya, @UKenyatta and Mrs. Margaret Kenyatta to the @WhiteHouse today! https://t.co/ZU5MovNKt8",71865,16696
2018-08-27,United States-Mexico Trade Agreement: https://t.co/E1AzveYPli https://t.co/ZYbHt1pD8a,60103,15814
2018-08-27,"Governor Doug Ducey of Arizona is doing a great job. It would be really nice to show your support tomorrow by voting for him in Tuesdays Primary. Doug is strong on Crime, the Border, and our Second Amendment. Loves our Military &amp; our Vets. He has my full and complete Endorsement.",73270,18656
2018-08-27,"Congressman Ron DeSantis is a special person who has done an incredible job. He is running in Tuesdays Primary for Governor of Florida….Strong on Crime, Borders and wants Low Taxes. He will be a great Governor and has my full and total Endorsement!",69717,18962
2018-08-27,"Rick Scott of Florida is doing a fantastic job as Governor. Jobs are pouring into the State and its economic health is better than ever before. He is strong on Crime, Borders, and loves our Military and Vets. Vote for Rick on Tuesday!",72158,18049
2018-08-27,A big deal looking good with Mexico!,113881,22022
2018-08-27,"The Fake News Media worked hard to get Tiger Woods to say something that he didn’t want to say. Tiger wouldn’t play the game - he is very smart. More importantly, he is playing great golf again!",154250,30636
2018-08-27,"Thank you to the great @JimBrownNFL32, perhaps the greatest running back of all time, for your wonderful words and support. Since our meeting in New York, African-American UNEMPLOYMENT has reached the LOWEST LEVEL IN HISTORY. You get it!",87025,21199
2018-08-27,Over 90% approval rating for your all time favorite (I hope) President within the Republican Party and 52% overall. This despite all of the made up stories by the Fake News Media trying endlessly to make me look as bad and evil as possible. Look at the real villains please!,181597,43475
2018-08-26,"“Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments. Since President Trump took office, the economy is booming. The stronger the economy gets, the more desperate his critics are. O had weakest recovery since Great Depression.” @WashTimes",113566,30201
2018-08-26,Fantastic numbers on consumer spending released on Friday. Stock Market hits all time high!,107026,22391
2018-08-26,"...And it will get, as I have always said, much better from even here! https://t.co/El26RzBjpG",77546,17876
2018-08-26,My deepest sympathies and respect go out to the family of Senator John McCain. Our hearts and prayers are with you!,220232,39262
2018-08-25,Stock Market hit all time high on Friday. Congratulations U.S.A.!,136778,27464
2018-08-25,"Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government, and all working closely together....A big Trade Agreement with Mexico could be happening soon!",99090,21730
2018-08-25,“The FBI looked at less than 1%” of Crooked’s Emails!,102739,29129
2018-08-25,"“The FBI only looked at 3000 of 675,000 Crooked Hillary Clinton Emails.” They purposely didn’t look at the disasters. This news is just out. @FoxNews",109952,34071
2018-08-25,"Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails, many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved!",153676,42217
2018-08-25,".@LindseyGrahamSC  “Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet, these are not lifetime appointments. You serve at the pleasure of the President.”",76983,18494
2018-08-25,Jeff Sessions said he wouldn’t allow politics to influence him only because he doesn’t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion!,94932,24589
2018-08-18,"The Economy is stronger and better than ever before. Importantly, there remains tremendous potential - it will only get better with time!",108877,22636
2018-08-25,"Michaels Cohen’s attorney clarified the record, saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media!",81555,21814
2018-08-25,"Happy birthday Vince, you are truly one of the greats! https://t.co/b8zV5MfojY",66769,13183
2018-08-25,"Great #StateDinner2018 in Ohio tonight! Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/ALU1PHEsvh",52972,12739
2018-08-25,"Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices, something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst",71793,17782
2018-08-25,Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia!,79401,14687
2018-08-25,I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane. The Federal Government is fully committed to helping the people of Hawaii. https://t.co/P35yAAovIk,52807,10478
2018-08-24,Thank you. I love you Ohio! https://t.co/RQ9Gj0SETz,61248,13412
2018-08-24,"...Secretary Pompeo looks forward to going to North Korea in the near future, most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon!",58452,12926
2018-08-24,"...Additionally, because of our much tougher Trading stance with China, I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)...",54226,11582
2018-08-24,"I have asked Secretary of State Mike Pompeo not to go to North Korea, at this time, because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula...",79401,18017
2018-08-24,https://t.co/0a25gApyJ6,63017,16108
2018-08-24,"Social Media Giants are silencing millions of people. Can’t do this even if it means we must continue to hear Fake News like CNN, whose ratings have suffered gravely. People have to figure out what is real, and what is not, without censorship!",185134,53438
2018-08-24,"Ex-NSA contractor to spend 63 months in jail over “classified” information. Gee, this is “small potatoes” compared to what Hillary Clinton did! So unfair Jeff, Double Standard.",106593,30169
2018-08-24,"....FISA abuse, Christopher Steele &amp; his phony and corrupt Dossier, the Clinton Foundation, illegal surveillance of Trump Campaign, Russian collusion by Dems - and so much more. Open up the papers &amp; documents without redaction? Come on Jeff, you can do it, the country is waiting!",104685,29742
2018-08-24,"“Department of Justice will not be improperly influenced by political considerations.” Jeff, this is GREAT, what everyone wants, so look into all of the corruption on the “other side” including deleted Emails, Comey lies &amp; leaks, Mueller conflicts, McCabe, Strzok, Page, Ohr......",111143,32800
2018-08-24,Our Economy is setting records on virtually every front - Probably the best our country has ever done. Tremendous value created since the Election. The World is respecting us again! Companies are moving back to the U.S.A.,84869,20631
2018-08-24,"Target CEO raves about the Economy. “This is the best consumer environment I’ve seen in my career.” A big statement from a top executive. But virtually everybody is saying this, &amp; when our Trade Deals are made, &amp; cost cutting done, you haven’t seen anything yet!  @DRUDGE_REPORT",70195,17392
2018-08-24,"...And according to Polls, would do even better today! https://t.co/NAzQOIFW6o",71628,16574
2018-08-23,...Cindy has voted for our Agenda in the Senate 100% of the time and has my complete and total Endorsement. We need Cindy to win in Mississippi!,55390,12973
2018-08-23,".@cindyhydesmith has helped me put America First! She’s strong on the Wall, is helping me create Jobs, loves our Vets and fights for our conservative judges...",65005,14772
2018-08-23,I have authorized an emergency disaster declaration to provide Hawaii the necessary support ahead of #HurricaneLane. Our teams are closely coordinating with the state and local authorities. You are in our thoughts! https://t.co/lrhwbdUavj,63730,14312
2018-08-23,It was my great honor to host the Foreign Investment Risk Review Modernization Act Roundtable today at the @WhiteHouse! https://t.co/TjtI7ddtZM,52320,11075
2018-08-23,https://t.co/6ZG0P6FRs5,45112,10399
2018-08-23,https://t.co/6v90Th0zl1,46585,11123
2018-08-23,https://t.co/3PAVDdfJJr,58834,14137
2018-08-23,NO COLLUSION - RIGGED WITCH HUNT!,118994,26787
2018-08-23,I have asked Secretary of State @SecPompeo to closely study the South Africa land and farm seizures and expropriations and the large scale killing of farmers. “South African Government is now seizing land from white farmers.” @TuckerCarlson @FoxNews,135637,46095
2018-08-23,"The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton and the Democrats. The problem is, they forgot to campaign in numerous states!",154800,37865
2018-08-23,I will be interviewed on @foxandfriends by @ainsleyearhardt tomorrow from 6:00 A.M. to 9:00 A.M.  Enjoy!,53045,10908
2018-08-22,https://t.co/15ibBbf34U,55023,13462
2018-08-22,https://t.co/wYCNmkkaNR,62122,16935
2018-08-22,"Longest bull run in the history of the stock market, congratulations America!",106341,24039
2018-08-22,https://t.co/mJtO0AFLus,36491,8853
2018-08-22,https://t.co/OGqKufBeHn,62420,15438
2018-08-22,"Everyone in the path of #HurricaneLane please prepare yourselves, heed the advice of State and local officials, and follow @NWSHonolulu for updates. Be safe! https://t.co/kCwtL8UxNI",45879,11352
2018-08-22,Thank you to Democrat Assemblyman Dov Hikind of New York for your very gracious remarks on @foxandfriends for our deporting a longtime resident Nazi back to Germany! Others worked on this for decades.,66158,14049
2018-08-22,Michael Cohen plead guilty to two counts of campaign finance violations that are not a crime. President Obama had a big campaign finance violation and it was easily settled!,99644,26787
2018-08-22,"A large number of counts, ten, could not even be decided in the Paul Manafort case. Witch Hunt!",63684,13615
2018-08-22,"I feel very badly for Paul Manafort and his wonderful family. “Justice” took a 12 year old tax case, among other things, applied tremendous pressure on him and, unlike Michael Cohen, he refused to “break” - make up stories in order to get a “deal.” Such respect for a brave man!",96678,22657
2018-08-22,"If anyone is looking for a good lawyer, I would strongly suggest that you don’t retain the services of Michael Cohen!",151457,36931
2018-08-22,Thank you West Virginia. I love you! https://t.co/K1OQ98wOh4,80954,17279
2018-08-22,MAKING AMERICA GREAT AGAIN! https://t.co/gZqP81bclE,70961,17536
2018-08-21,"Just landed in West Virginia. Big crowd, looking forward to seeing everyone soon! #MAGA",78120,13861
2018-08-21,"To the incredible people of the Great State of Wyoming: Go VOTE TODAY for Foster Friess - He will be a fantastic Governor! Strong on Crime, Borders &amp; 2nd Amendment. Loves our Military &amp; our Vets. He has my complete and total Endorsement!",77680,18559
2018-08-21,"Bill DeBlasio, the high taxing Mayor of NYC, just stole my campaign slogan: PROMISES MADE  PROMISES KEPT! That’s not at all nice. No imagination! @foxandfriends",79914,19390
2018-08-21,"Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia, against all odds, and having Patrick, a real fighter, by my side, would make things so much easier. See you later. CLEAN COAL!!!!",75158,17482
2018-08-21,"I am sorry to have to reiterate that there are serious and unpleasant consequences to crossing the Border into the United States ILLEGALLY! If there were no serious consequences, our country would be overrun with people trying to get in, and our system could not handle it!",110527,26632
2018-08-21,"Fake News, of which there is soooo much (this time the very tired New Yorker) falsely reported that I was going to take the extraordinary step of denying Intelligence Briefings to President Obama. Never discussed or thought of!",71689,16463
2018-08-21,Even James Clapper has admonished John Brennan for having gone totally off the rails. Maybe Clapper is being nice to me so he doesn’t lose his Security Clearance for lying to Congress!,78185,18087
2018-08-21,A Blue Wave means Crime and Open Borders. A Red Wave means Safety and Strength!,101891,28713
2018-08-21,"I am hearing so many great things about the Republican Party’s California Gubernatorial Candidate, John Cox. He is a very successful businessman who is tired of high Taxes &amp; Crime. He will Make California Great Again &amp;  make you proud of your Great State again. Total Endorsement!",84888,21376
2018-08-21,"Will be going to the Great State of West Virginia on Tuesday Night to campaign &amp; do a Rally Speech for a hard working and spectacular person, A.G. Patrick Morrisey, who is running for the U.S. Senate. Patrick has great Energy &amp; Stamina-I need his VOTE to MAGA. Total Endorsement!",63698,15114
2018-08-21,Just watched former Intelligence Official Phillip Mudd become totally unglued and weird while debating wonderful @PARISDENNARD over Brennan’s Security Clearance. Dennard destroyed him but Mudd is in no mental condition to have such a Clearance. Should be REVOKED? @seanhannity,82470,21649
2018-08-21,".@DianeHarkey is an extraordinary woman of great accomplishment &amp; potential. She is running as a very popular Republican for the Congressional seat of my friend Darrell Issa-with his complete support. Diane is strong on crime, loves our Military &amp; Vets-has my total Endorsement!",55053,13676
2018-08-20,https://t.co/PeF12D2IqJ,59699,15523
2018-08-20,"It is outrageous that Poisonous Synthetic Heroin Fentanyl comes pouring into the U.S. Postal System from China. We can, and must, END THIS NOW! The Senate should pass the STOP ACT – and firmly STOP this poison from killing our children and destroying our country. No more delay!",104162,28450
2018-08-20,"“Bruce Ohr is at the center of FALSE ALLEGATIONS which led to a multi-million dollar investigation into what apparently didn’t happen.” Darrell Issa, House Oversight. We can take out the word “apparently.”  @FoxNews",67324,17791
2018-08-20,"Will Bruce Ohr, whose family received big money for helping to create the phony, dirty and discredited Dossier, ever be fired from the Jeff Sessions  “Justice” Department? A total joke!",80901,21372
2018-08-20,"Everybody wants to keep their Security Clearance, it’s worth great prestige and big dollars, even board seats, and that is why certain people are coming forward to protect Brennan. It certainly isn’t because of the good job he did! He is a political “hack.”",104664,27139
2018-08-20,"I hope John Brennan, the worst CIA Director in our country’s history, brings a lawsuit. It will then be very easy to get all of his records, texts, emails and documents to show not only the poor job he did, but how he was involved with the Mueller Rigged Witch Hunt. He won’t sue!",113967,30908
2018-08-20,"Where’s the Collusion? They made up a phony crime called Collusion, and when there was no Collusion they say there was Obstruction (of a phony crime that never existed). If you FIGHT BACK or say anything bad about the Rigged Witch Hunt, they scream Obstruction!",94668,24170
2018-08-20,"....looking for trouble. They are enjoying ruining people’s lives and REFUSE to look at the real corruption on the Democrat side - the lies, the firings, the deleted Emails and soooo much more! Mueller’s Angry Dems are looking to impact the election. They are a National Disgrace!",82918,21582
2018-08-20,"Disgraced and discredited Bob Mueller and his whole group of Angry Democrat Thugs spent over 30 hours with the White House Councel, only with my approval, for purposes of transparency. Anybody needing that much time when they know there is no Russian Collusion is just someone....",75754,18754
2018-08-19,"Study the late Joseph McCarthy, because we are now in period with Mueller and his gang that make Joseph McCarthy look like a baby! Rigged Witch Hunt!",96743,24680
2018-08-19,"Some members of the media are very Angry at the Fake Story in the New York Times. They actually called to complain and apologize - a big step forward. From the day I announced, the Times has been Fake News, and with their disgusting new Board Member, it will only get worse!",88492,22592
2018-08-19,"The Failing New York Times wrote a story that made it seem like the White House Councel had TURNED on the President, when in fact it is just the opposite - &amp; the two Fake reporters knew this. This is why the Fake News Media has become the Enemy of the People. So bad for America!",99803,26500
2018-08-19,"No Collusion and No Obstruction, except by Crooked Hillary and the Democrats. All of the resignations and corruption, yet heavily conflicted Bob Mueller refuses to even look in that direction. What about the Brennan, Comey, McCabe, Strzok lies to Congress, or Crooked’s Emails!",116497,29840
2018-08-19,....and have demanded transparency so that this Rigged and Disgusting Witch Hunt can come to a close. So many lives have been ruined over nothing - McCarthyism at its WORST! Yet Mueller &amp; his gang of Dems refuse to look at the real crimes on the other side - Media is even worse!,80786,19912
2018-08-19,"The failing @nytimes wrote a Fake piece today implying that because White House Councel Don McGahn was giving hours of testimony to the Special Councel, he must be a John Dean type “RAT.” But I allowed him and all others to testify - I didn’t have to. I have nothing to hide......",71684,17726
2018-08-18,"I allowed White House Counsel Don McGahn, and all other requested members of the White House Staff, to fully cooperate with the Special Counsel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion, No Obstruction. Witch Hunt!",95528,24084
2018-08-18,"The United States has ended the ridiculous 230 Million Dollar yearly development payment to Syria. Saudi Arabia and other rich countries in the Middle East will start making payments instead of the U.S. I want to develop the U.S., our military and countries that help us!",158410,39801
2018-08-18,https://t.co/TfRmZA8RWQ,75931,18864
2018-08-18,"Has anyone looked at the mistakes that John Brennan made while serving as CIA Director? He will go down as easily the WORST in history &amp; since getting out, he has become nothing less than a loudmouth, partisan, political hack who cannot be trusted with the secrets to our country!",116009,29514
2018-08-18,https://t.co/5kIR5EggBp,66230,16550
2018-08-18,"All of the fools that are so focused on looking only at Russia should start also looking in another direction, China. But in the end, if we are smart, tough and well prepared, we will get along with everyone!",87364,20691
2018-08-18,"....Too many voices are being destroyed, some good &amp; some bad, and that cannot be allowed to happen. Who is making the choices, because I can already tell you that too many mistakes are being made. Let everybody participate, good &amp; bad, and we will all just have to figure it out!",106826,27818
